40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:23:28.0 (72930)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
19:23:28.0 (117989)|EXECUTION_STARTED
19:23:28.0 (122245)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
19:23:28.0 (19571189)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
19:23:28.0 (19722802)|HEAP_ALLOCATE|[72]|Bytes:3
19:23:28.0 (19759938)|HEAP_ALLOCATE|[77]|Bytes:152
19:23:28.0 (19779037)|HEAP_ALLOCATE|[342]|Bytes:408
19:23:28.0 (19808431)|HEAP_ALLOCATE|[355]|Bytes:408
19:23:28.0 (19831444)|HEAP_ALLOCATE|[467]|Bytes:48
19:23:28.0 (19863815)|HEAP_ALLOCATE|[139]|Bytes:6
19:23:28.0 (19896737)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
19:23:28.0 (19911368)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
19:23:28.0 (19922269)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
19:23:28.0 (19933271)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
19:23:28.0 (19979504)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
19:23:28.0 (19989734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:23:28.0 (19995132)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
19:23:28.0 (20125850)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
19:23:28.0 (20137863)|STATEMENT_EXECUTE|[1]
19:23:28.0 (20143622)|STATEMENT_EXECUTE|[1]
19:23:28.0 (20145353)|STATEMENT_EXECUTE|[2]
19:23:28.0 (20150177)|HEAP_ALLOCATE|[2]|Bytes:19
19:23:28.0 (20181304)|VARIABLE_ASSIGNMENT|[2]|RecentlyViewedRecords.FIELDSET_NAME|"RecentlyViewedHover"
19:23:28.0 (20188869)|STATEMENT_EXECUTE|[3]
19:23:28.0 (20193547)|HEAP_ALLOCATE|[3]|Bytes:4
19:23:28.0 (20221191)|VARIABLE_ASSIGNMENT|[3]|RecentlyViewedRecords.private_apiFieldNames|{}|0x2bddfff5
19:23:28.0 (20229768)|STATEMENT_EXECUTE|[4]
19:23:28.0 (20268678)|HEAP_ALLOCATE|[50]|Bytes:5
19:23:28.0 (20293156)|HEAP_ALLOCATE|[56]|Bytes:5
19:23:28.0 (20303752)|HEAP_ALLOCATE|[64]|Bytes:7
19:23:28.0 (36879271)|HEAP_ALLOCATE|[4]|Bytes:1456
19:23:28.0 (37213253)|VARIABLE_ASSIGNMENT|[4]|RecentlyViewedRecords.schemaMap|"{acceptedeventrelation=AcceptedEventRelation, acchierarchy__account_hierarchy__mdt=accHierarchy__Account_Hierarchy__mdt, acchierarchy__account_hierarchy_setup__c=accHierarchy__Account_Hierarchy_Setup__c, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, ...}"|0x7df66265
19:23:28.0 (37239741)|STATEMENT_EXECUTE|[5]
19:23:28.0 (38303349)|HEAP_ALLOCATE|[5]|Bytes:20
19:23:28.0 (38351729)|VARIABLE_ASSIGNMENT|[5]|RecentlyViewedRecords.rvi|{"IsDeleted":false,"Name":"a0d28000002ZKNz","SetupOwnerId":"00528000001JBjQAAW","Records_to_Display__ (1 more) ...":"20"}|0x48f001eb
19:23:28.0 (38364327)|STATEMENT_EXECUTE|[147]
19:23:28.0 (38366366)|STATEMENT_EXECUTE|[167]
19:23:28.0 (38377760)|METHOD_EXIT|[1]|RecentlyViewedRecords
19:23:28.0 (38389282)|SYSTEM_MODE_ENTER|false
19:23:28.0 (38402489)|STATEMENT_EXECUTE|[8]
19:23:28.0 (38404301)|STATEMENT_EXECUTE|[9]
19:23:28.0 (38539265)|HEAP_ALLOCATE|[9]|Bytes:4
19:23:28.0 (38625705)|VARIABLE_SCOPE_BEGIN|[9]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
19:23:28.0 (38660509)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:23:28.0 (38675872)|VARIABLE_ASSIGNMENT|[9]|rvList|[]|0xc967d57
19:23:28.0 (38684699)|STATEMENT_EXECUTE|[10]
19:23:28.0 (38689898)|HEAP_ALLOCATE|[10]|Bytes:87
19:23:28.0 (38747264)|HEAP_ALLOCATE|[10]|Bytes:89
