40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:41:53.0 (59358)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
19:41:53.0 (93786)|EXECUTION_STARTED
19:41:53.0 (97533)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
19:41:53.0 (15473462)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
19:41:53.0 (15611167)|HEAP_ALLOCATE|[72]|Bytes:3
19:41:53.0 (15644399)|HEAP_ALLOCATE|[77]|Bytes:152
19:41:53.0 (15659038)|HEAP_ALLOCATE|[342]|Bytes:408
19:41:53.0 (15672800)|HEAP_ALLOCATE|[355]|Bytes:408
19:41:53.0 (15685143)|HEAP_ALLOCATE|[467]|Bytes:48
19:41:53.0 (15707113)|HEAP_ALLOCATE|[139]|Bytes:6
19:41:53.0 (15731461)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
19:41:53.0 (15741833)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
19:41:53.0 (15749596)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
19:41:53.0 (15756616)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
19:41:53.0 (15809483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
19:41:53.0 (15816182)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:41:53.0 (15820193)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
19:41:53.0 (15934793)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
19:41:53.0 (15947063)|STATEMENT_EXECUTE|[1]
19:41:53.0 (15951396)|STATEMENT_EXECUTE|[1]
19:41:53.0 (15952388)|STATEMENT_EXECUTE|[2]
19:41:53.0 (15955782)|HEAP_ALLOCATE|[2]|Bytes:19
19:41:53.0 (15977699)|VARIABLE_ASSIGNMENT|[2]|RecentlyViewedRecords.FIELDSET_NAME|"RecentlyViewedHover"
19:41:53.0 (15983140)|STATEMENT_EXECUTE|[3]
19:41:53.0 (15986717)|HEAP_ALLOCATE|[3]|Bytes:4
19:41:53.0 (16006814)|VARIABLE_ASSIGNMENT|[3]|RecentlyViewedRecords.private_apiFieldNames|{}|0x2eb579b2
19:41:53.0 (16014447)|STATEMENT_EXECUTE|[4]
19:41:53.0 (16044656)|HEAP_ALLOCATE|[50]|Bytes:5
19:41:53.0 (16062851)|HEAP_ALLOCATE|[56]|Bytes:5
19:41:53.0 (16069400)|HEAP_ALLOCATE|[64]|Bytes:7
19:41:53.0 (29525178)|HEAP_ALLOCATE|[4]|Bytes:1456
19:41:53.0 (29817511)|VARIABLE_ASSIGNMENT|[4]|RecentlyViewedRecords.schemaMap|"{acceptedeventrelation=AcceptedEventRelation, acchierarchy__account_hierarchy__mdt=accHierarchy__Account_Hierarchy__mdt, acchierarchy__account_hierarchy_setup__c=accHierarchy__Account_Hierarchy_Setup__c, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, ...}"|0x211878b5
19:41:53.0 (29854107)|STATEMENT_EXECUTE|[5]
19:41:53.0 (30724686)|HEAP_ALLOCATE|[5]|Bytes:20
19:41:53.0 (30771255)|VARIABLE_ASSIGNMENT|[5]|RecentlyViewedRecords.rvi|{"IsDeleted":false,"Name":"a0d28000002ZKNz","SetupOwnerId":"00528000001JBjQAAW","Records_to_Display__ (1 more) ...":"20"}|0x2519c9a6
19:41:53.0 (30780506)|STATEMENT_EXECUTE|[147]
19:41:53.0 (30782030)|STATEMENT_EXECUTE|[167]
19:41:53.0 (30790460)|METHOD_EXIT|[1]|RecentlyViewedRecords
19:41:53.0 (30800071)|SYSTEM_MODE_ENTER|false
19:41:53.0 (30810706)|STATEMENT_EXECUTE|[8]
19:41:53.0 (30812010)|STATEMENT_EXECUTE|[9]
19:41:53.0 (30916952)|HEAP_ALLOCATE|[9]|Bytes:4
19:41:53.0 (30985887)|VARIABLE_SCOPE_BEGIN|[9]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
19:41:53.0 (31011576)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:41:53.0 (31024301)|VARIABLE_ASSIGNMENT|[9]|rvList|[]|0x20e44c5e
19:41:53.0 (31030389)|STATEMENT_EXECUTE|[10]
