40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:03:35.0 (80039)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
19:03:35.0 (127803)|EXECUTION_STARTED
19:03:35.0 (132482)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
19:03:35.0 (39362774)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
19:03:35.0 (39582169)|HEAP_ALLOCATE|[72]|Bytes:3
19:03:35.0 (39669798)|HEAP_ALLOCATE|[77]|Bytes:152
19:03:35.0 (39694518)|HEAP_ALLOCATE|[342]|Bytes:408
19:03:35.0 (39720523)|HEAP_ALLOCATE|[355]|Bytes:408
19:03:35.0 (39743843)|HEAP_ALLOCATE|[467]|Bytes:48
19:03:35.0 (39816676)|HEAP_ALLOCATE|[139]|Bytes:6
19:03:35.0 (39854927)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
19:03:35.0 (40159537)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
19:03:35.0 (40175661)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
19:03:35.0 (40190066)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
19:03:35.0 (40272321)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
19:03:35.0 (40306540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:03:35.0 (40316878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
19:03:35.0 (40480536)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
19:03:35.0 (40493511)|STATEMENT_EXECUTE|[1]
19:03:35.0 (40500094)|STATEMENT_EXECUTE|[1]
19:03:35.0 (40501753)|STATEMENT_EXECUTE|[2]
19:03:35.0 (40514988)|HEAP_ALLOCATE|[2]|Bytes:19
19:03:35.0 (40555338)|VARIABLE_ASSIGNMENT|[2]|RecentlyViewedRecords.FIELDSET_NAME|"RecentlyViewedHover"
19:03:35.0 (40563916)|STATEMENT_EXECUTE|[3]
19:03:35.0 (40571219)|HEAP_ALLOCATE|[3]|Bytes:4
19:03:35.0 (40617144)|VARIABLE_ASSIGNMENT|[3]|RecentlyViewedRecords.private_apiFieldNames|{}|0x282ec1b6
19:03:35.0 (40627505)|STATEMENT_EXECUTE|[4]
19:03:35.0 (40671122)|HEAP_ALLOCATE|[50]|Bytes:5
19:03:35.0 (40725326)|HEAP_ALLOCATE|[56]|Bytes:5
19:03:35.0 (40739133)|HEAP_ALLOCATE|[64]|Bytes:7
19:03:35.0 (59581373)|HEAP_ALLOCATE|[4]|Bytes:1456
19:03:35.0 (60011689)|VARIABLE_ASSIGNMENT|[4]|RecentlyViewedRecords.schemaMap|"{acceptedeventrelation=AcceptedEventRelation, acchierarchy__account_hierarchy__mdt=accHierarchy__Account_Hierarchy__mdt, acchierarchy__account_hierarchy_setup__c=accHierarchy__Account_Hierarchy_Setup__c, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, ...}"|0x84f5e36
19:03:35.0 (60040898)|STATEMENT_EXECUTE|[5]
19:03:35.0 (61163890)|HEAP_ALLOCATE|[5]|Bytes:20
19:03:35.0 (61254501)|VARIABLE_ASSIGNMENT|[5]|RecentlyViewedRecords.rvi|{"IsDeleted":false,"Name":"a0d28000002ZKNz","SetupOwnerId":"00528000001JBjQAAW","Records_to_Display__ (1 more) ...":"20"}|0x2a328d47
19:03:35.0 (61270256)|STATEMENT_EXECUTE|[147]
19:03:35.0 (61272680)|STATEMENT_EXECUTE|[167]
19:03:35.0 (61310872)|METHOD_EXIT|[1]|RecentlyViewedRecords
19:03:35.0 (61323807)|SYSTEM_MODE_ENTER|false
19:03:35.0 (61339386)|STATEMENT_EXECUTE|[8]
19:03:35.0 (61341420)|STATEMENT_EXECUTE|[9]
19:03:35.0 (61475937)|HEAP_ALLOCATE|[9]|Bytes:4
19:03:35.0 (61653965)|VARIABLE_SCOPE_BEGIN|[9]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
19:03:35.0 (61694199)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:03:35.0 (61709520)|VARIABLE_ASSIGNMENT|[9]|rvList|[]|0x744fdac6
19:03:35.0 (61719640)|STATEMENT_EXECUTE|[10]
19:03:35.0 (61725557)|HEAP_ALLOCATE|[10]|Bytes:87
19:03:35.0 (61793493)|HEAP_ALLOCATE|[10]|Bytes:89
19:03:35.0 (61804568)|VARIABLE_SCOPE_BEGIN|[10]|query|String|false|false
19:03:35.0 (61823779)|VARIABLE_ASSIGNMENT|[10]|query|"Select Id,Name,Type  (69 more) ..."
19:03:35.0 (62222392)|SOQL_EXECUTE_BEGIN|[11]|Aggregations:0|Select Id,Name,Type from RecentlyViewed 
19:03:35.0 (70642636)|SOQL_EXECUTE_END|[11]|Rows:20
19:03:35.0 (70678629)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
19:03:35.0 (70927597)|HEAP_ALLOCATE|[11]|Bytes:49
19:03:35.0 (70944321)|HEAP_ALLOCATE|[11]|Bytes:8
19:03:35.0 (70964342)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
19:03:35.0 (70979521)|STATEMENT_EXECUTE|[7]
19:03:35.0 (70991058)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
19:03:35.0 (71000489)|HEAP_ALLOCATE|[11]|Bytes:28
19:03:35.0 (71073227)|HEAP_ALLOCATE|[11]|Bytes:84
19:03:35.0 (71089944)|HEAP_ALLOCATE|[11]|Bytes:8
19:03:35.0 (71094255)|HEAP_ALLOCATE|[11]|Bytes:8
19:03:35.0 (71100826)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:03:35.0 (71179730)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x5d8fc6a3
