40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:35:08.0 (81491)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
19:35:08.0 (129950)|EXECUTION_STARTED
19:35:08.0 (135068)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
19:35:08.0 (13016249)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
19:35:08.0 (13163658)|HEAP_ALLOCATE|[72]|Bytes:3
19:35:08.0 (13203478)|HEAP_ALLOCATE|[77]|Bytes:152
19:35:08.0 (13218054)|HEAP_ALLOCATE|[342]|Bytes:408
19:35:08.0 (13233045)|HEAP_ALLOCATE|[355]|Bytes:408
19:35:08.0 (13245494)|HEAP_ALLOCATE|[467]|Bytes:48
19:35:08.0 (13270419)|HEAP_ALLOCATE|[139]|Bytes:6
19:35:08.0 (13295690)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
19:35:08.0 (13310207)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
19:35:08.0 (13319186)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
19:35:08.0 (13325913)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
19:35:08.0 (13377940)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
19:35:08.0 (13388303)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:35:08.0 (13392556)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
19:35:08.0 (13511175)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
19:35:08.0 (13518643)|STATEMENT_EXECUTE|[1]
19:35:08.0 (13524094)|STATEMENT_EXECUTE|[1]
19:35:08.0 (13525637)|STATEMENT_EXECUTE|[2]
19:35:08.0 (13530140)|HEAP_ALLOCATE|[2]|Bytes:19
19:35:08.0 (13558774)|VARIABLE_ASSIGNMENT|[2]|RecentlyViewedRecords.FIELDSET_NAME|"RecentlyViewedHover"
19:35:08.0 (13564296)|STATEMENT_EXECUTE|[3]
19:35:08.0 (13570235)|HEAP_ALLOCATE|[3]|Bytes:4
19:35:08.0 (13594592)|VARIABLE_ASSIGNMENT|[3]|RecentlyViewedRecords.private_apiFieldNames|{}|0x7bd90b5c
19:35:08.0 (13600072)|STATEMENT_EXECUTE|[4]
19:35:08.0 (13633316)|HEAP_ALLOCATE|[50]|Bytes:5
19:35:08.0 (13653356)|HEAP_ALLOCATE|[56]|Bytes:5
19:35:08.0 (13660503)|HEAP_ALLOCATE|[64]|Bytes:7
19:35:08.0 (28709239)|HEAP_ALLOCATE|[4]|Bytes:1456
19:35:08.0 (28963988)|VARIABLE_ASSIGNMENT|[4]|RecentlyViewedRecords.schemaMap|"{acceptedeventrelation=AcceptedEventRelation, acchierarchy__account_hierarchy__mdt=accHierarchy__Account_Hierarchy__mdt, acchierarchy__account_hierarchy_setup__c=accHierarchy__Account_Hierarchy_Setup__c, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, ...}"|0x19a78b5c
19:35:08.0 (28981210)|STATEMENT_EXECUTE|[5]
19:35:08.0 (29901836)|HEAP_ALLOCATE|[5]|Bytes:20
19:35:08.0 (29943558)|VARIABLE_ASSIGNMENT|[5]|RecentlyViewedRecords.rvi|{"IsDeleted":false,"Name":"a0d28000002ZKNz","SetupOwnerId":"00528000001JBjQAAW","Records_to_Display__ (1 more) ...":"20"}|0x45b5485f
19:35:08.0 (29952716)|STATEMENT_EXECUTE|[147]
19:35:08.0 (29954075)|STATEMENT_EXECUTE|[167]
19:35:08.0 (29962029)|METHOD_EXIT|[1]|RecentlyViewedRecords
19:35:08.0 (29972009)|SYSTEM_MODE_ENTER|false
19:35:08.0 (29982160)|STATEMENT_EXECUTE|[8]
19:35:08.0 (29983290)|STATEMENT_EXECUTE|[9]
19:35:08.0 (30127095)|HEAP_ALLOCATE|[9]|Bytes:4
19:35:08.0 (30191292)|VARIABLE_SCOPE_BEGIN|[9]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
19:35:08.0 (30217695)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:35:08.0 (30229121)|VARIABLE_ASSIGNMENT|[9]|rvList|[]|0x7605285e
19:35:08.0 (30234752)|STATEMENT_EXECUTE|[10]
19:35:08.0 (30238687)|HEAP_ALLOCATE|[10]|Bytes:87
19:35:08.0 (30295213)|HEAP_ALLOCATE|[10]|Bytes:89
19:35:08.0 (30304157)|VARIABLE_SCOPE_BEGIN|[10]|query|String|false|false
19:35:08.0 (30315850)|VARIABLE_ASSIGNMENT|[10]|query|"Select Id,Name,Type  (69 more) ..."
19:35:08.0 (30621890)|SOQL_EXECUTE_BEGIN|[11]|Aggregations:0|Select Id,Name,Type from RecentlyViewed 
19:35:08.0 (36880947)|SOQL_EXECUTE_END|[11]|Rows:20
19:35:08.0 (36900539)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
19:35:08.0 (37083259)|HEAP_ALLOCATE|[11]|Bytes:49
