40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:25:54.0 (74976)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
19:25:54.0 (128356)|EXECUTION_STARTED
19:25:54.0 (133296)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
19:25:54.0 (14060591)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
19:25:54.0 (14216393)|HEAP_ALLOCATE|[72]|Bytes:3
19:25:54.0 (14255674)|HEAP_ALLOCATE|[77]|Bytes:152
19:25:54.0 (14274119)|HEAP_ALLOCATE|[342]|Bytes:408
19:25:54.0 (14298987)|HEAP_ALLOCATE|[355]|Bytes:408
19:25:54.0 (14321968)|HEAP_ALLOCATE|[467]|Bytes:48
19:25:54.0 (14351543)|HEAP_ALLOCATE|[139]|Bytes:6
19:25:54.0 (14381524)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
19:25:54.0 (14396692)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
19:25:54.0 (14408433)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
19:25:54.0 (14419886)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
19:25:54.0 (14466385)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
19:25:54.0 (14475505)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:25:54.0 (14481251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
19:25:54.0 (14613793)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
19:25:54.0 (14624495)|STATEMENT_EXECUTE|[1]
19:25:54.0 (14629765)|STATEMENT_EXECUTE|[1]
19:25:54.0 (14631512)|STATEMENT_EXECUTE|[2]
19:25:54.0 (14637129)|HEAP_ALLOCATE|[2]|Bytes:19
19:25:54.0 (14666838)|VARIABLE_ASSIGNMENT|[2]|RecentlyViewedRecords.FIELDSET_NAME|"RecentlyViewedHover"
19:25:54.0 (14674264)|STATEMENT_EXECUTE|[3]
19:25:54.0 (14679652)|HEAP_ALLOCATE|[3]|Bytes:4
19:25:54.0 (14710529)|VARIABLE_ASSIGNMENT|[3]|RecentlyViewedRecords.private_apiFieldNames|{}|0x4fe3a052
19:25:54.0 (14734306)|STATEMENT_EXECUTE|[4]
19:25:54.0 (14770486)|HEAP_ALLOCATE|[50]|Bytes:5
19:25:54.0 (14792630)|HEAP_ALLOCATE|[56]|Bytes:5
19:25:54.0 (14802715)|HEAP_ALLOCATE|[64]|Bytes:7
