40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
18:57:33.0 (63657)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
18:57:33.0 (99602)|EXECUTION_STARTED
18:57:33.0 (103291)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
18:57:33.0 (15534220)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
18:57:33.0 (15709292)|HEAP_ALLOCATE|[72]|Bytes:3
18:57:33.0 (15753713)|HEAP_ALLOCATE|[77]|Bytes:152
18:57:33.0 (15781746)|HEAP_ALLOCATE|[342]|Bytes:408
18:57:33.0 (15809577)|HEAP_ALLOCATE|[355]|Bytes:408
18:57:33.0 (15834643)|HEAP_ALLOCATE|[467]|Bytes:48
18:57:33.0 (15870785)|HEAP_ALLOCATE|[139]|Bytes:6
18:57:33.0 (15909129)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
18:57:33.0 (15923661)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
18:57:33.0 (15935544)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
18:57:33.0 (15946120)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
18:57:33.0 (16016788)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
18:57:33.0 (16028713)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
18:57:33.0 (16034607)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
18:57:33.0 (16115736)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
18:57:33.0 (16126585)|STATEMENT_EXECUTE|[1]
18:57:33.0 (16132164)|STATEMENT_EXECUTE|[1]
18:57:33.0 (16133795)|STATEMENT_EXECUTE|[2]
