40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:08:49.0 (71113)|USER_INFO|[EXTERNAL]|00528000001JBjQ|ramu.veligeti@yahoo.co.in|Pacific Standard Time|GMT-07:00
19:08:49.0 (116251)|EXECUTION_STARTED
19:08:49.0 (121641)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
19:08:49.0 (13607205)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000FELrp|RecentlyViewedRecords.getRecentlyViewed
19:08:49.0 (13743611)|HEAP_ALLOCATE|[72]|Bytes:3
19:08:49.0 (13776279)|HEAP_ALLOCATE|[77]|Bytes:152
19:08:49.0 (13790556)|HEAP_ALLOCATE|[342]|Bytes:408
19:08:49.0 (13804586)|HEAP_ALLOCATE|[355]|Bytes:408
19:08:49.0 (13816885)|HEAP_ALLOCATE|[467]|Bytes:48
19:08:49.0 (13839531)|HEAP_ALLOCATE|[139]|Bytes:6
19:08:49.0 (13863045)|VARIABLE_SCOPE_BEGIN|[2]|RecentlyViewedRecords.FIELDSET_NAME|String|false|true
19:08:49.0 (13874184)|VARIABLE_SCOPE_BEGIN|[3]|RecentlyViewedRecords.private_apiFieldNames|Map<String,Set<String>>|true|true
19:08:49.0 (13880998)|VARIABLE_SCOPE_BEGIN|[5]|RecentlyViewedRecords.rvi|Recently_Viewed__c|true|true
19:08:49.0 (13887409)|VARIABLE_SCOPE_BEGIN|[4]|RecentlyViewedRecords.schemaMap|Map<String,Schema.SObjectType>|true|true
19:08:49.0 (13944895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
19:08:49.0 (13951703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
19:08:49.0 (13955109)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
19:08:49.0 (14014313)|METHOD_ENTRY|[1]|01p2800000FELrp|RecentlyViewedRecords.RecentlyViewedRecords()
19:08:49.0 (14022003)|STATEMENT_EXECUTE|[1]
19:08:49.0 (14026240)|STATEMENT_EXECUTE|[1]
19:08:49.0 (14027548)|STATEMENT_EXECUTE|[2]
19:08:49.0 (14030583)|HEAP_ALLOCATE|[2]|Bytes:19
19:08:49.0 (14053736)|VARIABLE_ASSIGNMENT|[2]|RecentlyViewedRecords.FIELDSET_NAME|"RecentlyViewedHover"
19:08:49.0 (14058831)|STATEMENT_EXECUTE|[3]
19:08:49.0 (14064171)|HEAP_ALLOCATE|[3]|Bytes:4
19:08:49.0 (14087853)|VARIABLE_ASSIGNMENT|[3]|RecentlyViewedRecords.private_apiFieldNames|{}|0x723be023
19:08:49.0 (14093880)|STATEMENT_EXECUTE|[4]
19:08:49.0 (14124144)|HEAP_ALLOCATE|[50]|Bytes:5
19:08:49.0 (14143250)|HEAP_ALLOCATE|[56]|Bytes:5
19:08:49.0 (14149925)|HEAP_ALLOCATE|[64]|Bytes:7
19:08:49.0 (26615099)|HEAP_ALLOCATE|[4]|Bytes:1456
19:08:49.0 (26891492)|VARIABLE_ASSIGNMENT|[4]|RecentlyViewedRecords.schemaMap|"{acceptedeventrelation=AcceptedEventRelation, acchierarchy__account_hierarchy__mdt=accHierarchy__Account_Hierarchy__mdt, acchierarchy__account_hierarchy_setup__c=accHierarchy__Account_Hierarchy_Setup__c, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, ...}"|0x2057f065
19:08:49.0 (26912348)|STATEMENT_EXECUTE|[5]
19:08:49.0 (27766752)|HEAP_ALLOCATE|[5]|Bytes:20
19:08:49.0 (27806361)|VARIABLE_ASSIGNMENT|[5]|RecentlyViewedRecords.rvi|{"IsDeleted":false,"Name":"a0d28000002ZKNz","SetupOwnerId":"00528000001JBjQAAW","Records_to_Display__ (1 more) ...":"20"}|0x1952a0d1
19:08:49.0 (27815002)|STATEMENT_EXECUTE|[147]
19:08:49.0 (27816443)|STATEMENT_EXECUTE|[167]
19:08:49.0 (27824544)|METHOD_EXIT|[1]|RecentlyViewedRecords
19:08:49.0 (27834511)|SYSTEM_MODE_ENTER|false
19:08:49.0 (27846507)|STATEMENT_EXECUTE|[8]
19:08:49.0 (27847691)|STATEMENT_EXECUTE|[9]
19:08:49.0 (27961526)|HEAP_ALLOCATE|[9]|Bytes:4
19:08:49.0 (28033316)|VARIABLE_SCOPE_BEGIN|[9]|rvList|List<RecentlyViewedRecords.RecentlyViewedWrapper>|true|false
19:08:49.0 (28061499)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:08:49.0 (28072578)|VARIABLE_ASSIGNMENT|[9]|rvList|[]|0x34456120
19:08:49.0 (28078238)|STATEMENT_EXECUTE|[10]
19:08:49.0 (28083459)|HEAP_ALLOCATE|[10]|Bytes:87
19:08:49.0 (28138221)|HEAP_ALLOCATE|[10]|Bytes:89
19:08:49.0 (28146634)|VARIABLE_SCOPE_BEGIN|[10]|query|String|false|false
19:08:49.0 (28158043)|VARIABLE_ASSIGNMENT|[10]|query|"Select Id,Name,Type  (69 more) ..."
19:08:49.0 (28418657)|SOQL_EXECUTE_BEGIN|[11]|Aggregations:0|Select Id,Name,Type from RecentlyViewed 
19:08:49.0 (33503613)|SOQL_EXECUTE_END|[11]|Rows:20
19:08:49.0 (33522714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
19:08:49.0 (33695289)|HEAP_ALLOCATE|[11]|Bytes:49
19:08:49.0 (33705005)|HEAP_ALLOCATE|[11]|Bytes:8
19:08:49.0 (33721188)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
19:08:49.0 (33725602)|STATEMENT_EXECUTE|[7]
19:08:49.0 (33732922)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
19:08:49.0 (33740027)|HEAP_ALLOCATE|[11]|Bytes:28
19:08:49.0 (33789196)|HEAP_ALLOCATE|[11]|Bytes:84
19:08:49.0 (33804645)|HEAP_ALLOCATE|[11]|Bytes:8
19:08:49.0 (33808732)|HEAP_ALLOCATE|[11]|Bytes:8
19:08:49.0 (33813910)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:08:49.0 (33848894)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x6ca69cfa
19:08:49.0 (33855345)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
19:08:49.0 (33867972)|VARIABLE_ASSIGNMENT|[15]|values|"List of size 20 too large to display"|0xeabcc6f
19:08:49.0 (33873885)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
19:08:49.0 (33891457)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"Select Id,Name,Type  (69 more) ..."}|0x597194ee
19:08:49.0 (33897452)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
19:08:49.0 (33905235)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|20
19:08:49.0 (33914086)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
19:08:49.0 (33920535)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49980
19:08:49.0 (33991397)|HEAP_ALLOCATE|[11]|Bytes:28
19:08:49.0 (34012400)|METHOD_ENTRY|[11]||Database.QueryLocatorIterator.hasNext()
19:08:49.0 (34080369)|METHOD_EXIT|[11]||Database.QueryLocatorIterator.hasNext()
19:08:49.0 (34088919)|METHOD_ENTRY|[11]||Database.QueryLocatorIterator.next()
19:08:49.0 (34159912)|METHOD_EXIT|[11]||Database.QueryLocatorIterator.next()
19:08:49.0 (34168750)|VARIABLE_SCOPE_BEGIN|[11]|rv|RecentlyViewed|true|false
19:08:49.0 (34184967)|VARIABLE_ASSIGNMENT|[11]|rv|{"Id":"0032800000tktEdAAI","Name":"Ramu Veligeti","Type":"Contact"}|0x7f4debc2
19:08:49.0 (34191769)|STATEMENT_EXECUTE|[11]
19:08:49.0 (34193087)|STATEMENT_EXECUTE|[12]
19:08:49.0 (34196211)|HEAP_ALLOCATE|[12]|Bytes:6
19:08:49.0 (34223141)|HEAP_ALLOCATE|[12]|Bytes:19
19:08:49.0 (34257485)|USER_DEBUG|[12]|DEBUG|name==Ramu Veligeti
19:08:49.0 (34266698)|STATEMENT_EXECUTE|[13]
19:08:49.0 (34282884)|VARIABLE_SCOPE_BEGIN|[13]|rvId|Id|false|false
19:08:49.0 (34362627)|VARIABLE_ASSIGNMENT|[13]|rvId|"0032800000tktEdAAI"
19:08:49.0 (34368358)|STATEMENT_EXECUTE|[14]
19:08:49.0 (34369417)|STATEMENT_EXECUTE|[14]
19:08:49.0 (34370307)|STATEMENT_EXECUTE|[15]
19:08:49.0 (34380970)|HEAP_ALLOCATE|[15]|Bytes:252
19:08:49.0 (34386994)|HEAP_ALLOCATE|[15]|Bytes:27
19:08:49.0 (34393713)|HEAP_ALLOCATE|[15]|Bytes:32
19:08:49.0 (34405003)|CONSTRUCTOR_ENTRY|[15]|01p2800000FELrp|<init>()
19:08:49.0 (34421272)|VARIABLE_SCOPE_BEGIN|[147]|this|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
19:08:49.0 (34446061)|VARIABLE_ASSIGNMENT|[147]|this|{}|0x2f5588f0
19:08:49.0 (34460868)|STATEMENT_EXECUTE|[147]
19:08:49.0 (34462262)|STATEMENT_EXECUTE|[149]
19:08:49.0 (34463232)|STATEMENT_EXECUTE|[154]
19:08:49.0 (34464101)|STATEMENT_EXECUTE|[156]
19:08:49.0 (34465041)|STATEMENT_EXECUTE|[158]
19:08:49.0 (34465827)|STATEMENT_EXECUTE|[160]
19:08:49.0 (34466726)|STATEMENT_EXECUTE|[162]
19:08:49.0 (34467593)|STATEMENT_EXECUTE|[164]
19:08:49.0 (34472028)|CONSTRUCTOR_EXIT|[15]|01p2800000FELrp|<init>()
19:08:49.0 (34477029)|VARIABLE_SCOPE_BEGIN|[15]|rvw|RecentlyViewedRecords.RecentlyViewedWrapper|true|false
19:08:49.0 (34496135)|VARIABLE_ASSIGNMENT|[15]|rvw|{}|0x2f5588f0
19:08:49.0 (34500829)|STATEMENT_EXECUTE|[16]
19:08:49.0 (34514587)|METHOD_ENTRY|[16]|01p2800000FELrp|RecentlyViewedRecords.getIconURL(Id)
19:08:49.0 (34527262)|VARIABLE_SCOPE_BEGIN|[143]|recordId|Id|false|false
19:08:49.0 (34573813)|VARIABLE_ASSIGNMENT|[143]|recordId|"0032800000tktEdAAI"
19:08:49.0 (34580780)|STATEMENT_EXECUTE|[143]
19:08:49.0 (34582279)|STATEMENT_EXECUTE|[144]
19:08:49.0 (34678528)|VARIABLE_SCOPE_BEGIN|[24]|IconUtils.icons16|Map<String,String>|true|true
19:08:49.0 (34686951)|VARIABLE_SCOPE_BEGIN|[11]|IconUtils.icons32|Map<String,String>|true|true
19:08:49.0 (34692737)|VARIABLE_SCOPE_BEGIN|[56]|IconUtils.objectTypes|Map<String,Schema.SObjectType>|true|true
19:08:49.0 (34699100)|VARIABLE_SCOPE_BEGIN|[3]|IconUtils.tabSetDesc|List<Schema.DescribeTabSetResult>|true|true
19:08:49.0 (34710732)|HEAP_ALLOCATE|[144]|Bytes:29
19:08:49.0 (34716587)|HEAP_ALLOCATE|[144]|Bytes:7
19:08:49.0 (34767157)|METHOD_ENTRY|[1]|01p2800000FEN0K|IconUtils.IconUtils()
19:08:49.0 (34773140)|STATEMENT_EXECUTE|[1]
19:08:49.0 (34776211)|STATEMENT_EXECUTE|[1]
19:08:49.0 (34779692)|METHOD_EXIT|[1]|IconUtils
19:08:49.0 (34789609)|METHOD_ENTRY|[144]|01p2800000FEN0K|IconUtils.getIcon16UrlByRecordId(Id)
19:08:49.0 (34801546)|VARIABLE_SCOPE_BEGIN|[80]|recordId|Id|false|false
19:08:49.0 (34849920)|VARIABLE_ASSIGNMENT|[80]|recordId|"0032800000tktEdAAI"
19:08:49.0 (34857355)|STATEMENT_EXECUTE|[80]
19:08:49.0 (34858839)|STATEMENT_EXECUTE|[81]
19:08:49.0 (34859769)|STATEMENT_EXECUTE|[82]
19:08:49.0 (34865032)|VARIABLE_SCOPE_BEGIN|[82]|objectAPIName|String|false|false
19:08:49.0 (34874320)|VARIABLE_ASSIGNMENT|[82]|objectAPIName|""
19:08:49.0 (34878361)|STATEMENT_EXECUTE|[91]
19:08:49.0 (35111972)|HEAP_ALLOCATE|[91]|Bytes:4
19:08:49.0 (35139717)|HEAP_ALLOCATE|[91]|Bytes:7
19:08:49.0 (35149047)|VARIABLE_ASSIGNMENT|[91]|objectAPIName|"Contact"
19:08:49.0 (35182410)|HEAP_ALLOCATE|[93]|Bytes:7
19:08:49.0 (35193072)|HEAP_ALLOCATE|[93]|Bytes:3
19:08:49.0 (35210192)|STATEMENT_EXECUTE|[93]
19:08:49.0 (35211725)|STATEMENT_EXECUTE|[96]
19:08:49.0 (35214209)|HEAP_ALLOCATE|[96]|Bytes:9
19:08:49.0 (35226454)|HEAP_ALLOCATE|[96]|Bytes:7
19:08:49.0 (35235828)|HEAP_ALLOCATE|[96]|Bytes:16
19:08:49.0 (35243747)|METHOD_EXIT|[144]|01p2800000FEN0K|IconUtils.getIcon16UrlByRecordId(Id)
